version_date,title,brief,keyword,url
2022-05-29 15:26:39,伊拉克暴发“刚果热”疫情 病例数量达43年来最高,据法新社29日报道， 世界卫生组织报告显示，伊拉克今年已有111人感染“刚果热”（全称为“克里米亚-刚果出血热”），其中19名患者死亡。伊拉克济加尔省卫生官员汉图什表示，此次病例人数远超历史纪录，是43年以来的最高值。,伊拉克 刚果热,https://news.cctv.com/2022/05/29/ARTIzYH4ySesqyhZUpCZrC1z220529.shtml
2022-05-29 15:10:22,美媒：得州警方3月曾模拟校园枪击案 培训要求第一时间直面枪手,美国得州校园枪击案发生后，警方反应深受舆论质疑。培训于3月21日举行，地点在尤瓦尔迪高中，培训主题包括“阻止杀戮——对主动射击事件的单独反应”、“阻止死亡——急救和撤离伤员”、“射击场景训练和评估”等。,警方 得州,https://news.cctv.com/2022/05/29/ARTIZ5A6c5U65O4c7nitckFF220529.shtml
2022-05-29 15:09:40,日本新法规定商家必须给猫狗植入芯片 6月1日生效,据日本放送协会(NHK)报道，日本将在6月1日实施一项新法律，要求宠物商家必须在猫狗身上安装微型芯片。,日本 猫狗 芯片,https://news.cctv.com/2022/05/29/ARTI12FHj8vYBYfJa2GpfCKy220529.shtml
2022-05-29 14:05:10,肯尼亚举行博物馆航空表演节,5月28日，肯尼亚博物馆航空表演节在肯首都内罗毕乌胡鲁花园举行。,肯尼亚 博物馆航空表演节 飞行表演,https://photo.cctv.com/2022/05/29/PHOABoklwv9HJCsb3cm4ThDQ220529.shtml
2022-05-29 13:52:05,美国全国步枪协会如期举办年会,当地时间2022年5月28日，美国得克萨斯州，民众在全国步枪协会举办的年会上体验枪支展品。,美国 步枪协会 举办 年会,https://photo.cctv.com/2022/05/29/PHOAwbl10YubqYYkhS9a0ikL220529.shtml
2022-05-29 13:17:47,乌前总统波罗申科被禁止出境，指控政府违反“政治停火协议”,5月28日，乌克兰前总统波罗申科表示，乌克兰政府禁止其离开该国参加在立陶宛举行的北约机构会议。,波罗申科 停火协议,https://news.cctv.com/2022/05/29/ARTIuoa3OXaZwHenWgPWBTBR220529.shtml
2022-05-29 12:48:29,印尼一渡轮倾覆25人失踪,印度尼西亚搜救人员28日证实，印尼南苏拉威西省附近海域日前发生一起渡轮倾覆事故。,印尼 渡轮 倾覆 25人 失踪,https://photo.cctv.com/2022/05/29/PHOALqhwXk6viUI8VCNcfIJZ220529.shtml
2022-05-29 11:55:39,俄罗斯车臣领导人称俄军已经控制北顿涅茨克,当地时间28日，俄罗斯车臣领导人卡德罗夫通过社交媒体表示，俄军已经控制北顿涅茨克。当天稍早前，乌克兰卢甘斯克地区军事行政长官谢尔盖·盖代表示，北顿涅茨克仍在乌军的控制之下，北顿涅茨克郊区的战斗仍在进行。,北顿涅茨克 俄罗斯车臣,https://news.cctv.com/2022/05/29/ARTIVwMraOn9OouweRdv68Ed220529.shtml
2022-05-29 11:51:06,哈里斯参加布法罗枪击案遇难者葬礼：“美国正经历仇恨大流行”,当地时间28日，美国副总统哈里斯出席布法罗枪击案遇难者葬礼时表示，美国正在经历一场仇恨“大流行”。”　　哈里斯还谈及得州校园枪击案，以及近期全美发生的其它枪击案，说枪支暴力是“一个贯穿始终的问题”，并承诺要采取行动。,枪击案 哈里斯,https://news.cctv.com/2022/05/29/ARTIjZOuIpInjFvVbUTES2Cw220529.shtml
2022-05-29 11:11:06,第75届戛纳国际电影节获奖名单出炉：《悲情三角》摘得金棕榈，朴赞郁获最佳导演,瑞典导演鲁本·奥斯特伦德执导的《悲情三角》获得主竞赛单元金棕榈大奖，这是奥斯特伦德继2017年的《方形》后，五年内两度获得金棕榈大奖。宋康昊凭借《掮客》获得最佳男演员；最佳女演员则由《圣蛛》女主角扎拉·阿米尔·阿布拉希米摘得。,最佳导演 竞赛单元,https://news.cctv.com/2022/05/29/ARTIhdHl8vXIf9vuXtXL5L7i220529.shtml
2022-05-29 11:08:41,日本将对北海道知床半岛失事观光船12名失踪人员展开大规模搜寻,当地时间5月29日，据共同社报道，关于日本北海道知床失事观光船12名失踪人员的搜寻工作，日本第一地方海上保安厅本部和日本海上自卫队将从29日至31日展开为期3天的大规模搜寻。,海上保安厅 北海道,https://news.cctv.com/2022/05/29/ARTIY9Zrfws1vve4npkFBGU6220529.shtml
2022-05-29 10:50:43,乌克兰国防部长：乌方开始接收西方反舰导弹,据路透社消息，当地时间28日，乌克兰国防部长列兹尼科夫称，乌方已经开始接收来自丹麦的“鱼叉”反舰导弹。,乌克兰 反舰导弹,https://news.cctv.com/2022/05/29/ARTIb5lsmdCZGtpXWeguUiBH220529.shtml
2022-05-29 10:26:57,印度尼西亚一艘客轮因恶劣天气沉没 26人失踪,综合外媒消息，印度尼西亚官方28日称，该国一艘客轮26日在望加锡海峡沉没，目前仍有26人失踪。当地搜救负责人表示，已有17人被经过的拖船救起，另外还有26人下落不明。印尼官方表示，当地恶劣天气导致了事故发生。,恶劣天气 客轮,https://news.cctv.com/2022/05/29/ARTI8fpr4zN7n036XLfR1ASK220529.shtml
2022-05-29 10:17:11,印尼泗水市举办建城729周年庆典,当地时间2022年5月28日，印尼泗水市，当地举办建城729周年庆典。,印尼 泗水 建城 729周年 庆典,https://photo.cctv.com/2022/05/29/PHOAwgUpRUb5x99roBLrduCk220529.shtml
2022-05-29 10:13:35,美国加州州长加文·纽瑟姆新冠病毒检测结果呈阳性,美国加利福尼亚州州长办公室当地时间5月28日宣布，加州州长加文·纽瑟姆的新冠病毒检测结果呈阳性。加文·纽瑟姆目前出现轻微症状，将至少被隔离至6月2日。,加文·纽瑟姆 阳性,https://news.cctv.com/2022/05/29/ARTILaxWz07PUhcBIE2KKFWT220529.shtml
2022-05-29 10:11:19,美地方法院法官初步批准佛州住宅楼坍塌事故和解协议 总价值超10亿美元,综合美联社、《纽约邮报》消息，当地时间5月28日，美国佛罗里达州一法官初步批准一项价值超10亿美元的和解协议，以补偿去年佛罗里达州海滨公寓大楼倒塌遇难者亲属。,和解协议 迈阿密,https://news.cctv.com/2022/05/29/ARTIAhunk9jtrYuDrwE7wvYB220529.shtml
2022-05-29 10:06:53,自俄乌冲突发生以来 马里乌波尔港口接收首艘入港轮船,当地时间5月28日，马里乌波尔港口管理部门称，自俄乌冲突发生以来，该港口接收了首艘入港轮船。,俄乌冲突 马里乌波尔 港口 首艘 轮船,https://photo.cctv.com/2022/05/29/PHOAzrr9A58lQpqHu2dSlRs1220529.shtml
2022-05-29 09:56:42,麦当劳在俄门店或更名为“同一家”,3月8日，麦当劳宣布将暂时关闭俄罗斯境内的850家门店；5月16日，麦当劳正式宣布退出俄罗斯市场，随后将其在俄业务出售给俄罗斯加盟商戈沃尔，其他加盟商可以选择在新品牌下继续经营。,麦当劳 同一家,https://news.cctv.com/2022/05/29/ARTIkNnh7jz8kMHroaYWayfZ220529.shtml
2022-05-29 09:54:56,阿尔巴尼亚前总统尼沙尼因新冠并发症去世,据阿尔巴尼亚通讯社报道，阿尔巴尼亚前总统尼沙尼因感染新冠病毒引发的并发症于28日在德国一家医院去世，享年55岁。据报道，数月前，尼沙尼在感染新冠病毒后曾在阿首都地拉那一家医院接受治疗。,新冠并发症 阿尔巴尼亚,https://news.cctv.com/2022/05/29/ARTIZ0UPHQUiVxOrwILhJ4ya220529.shtml
2022-05-29 09:52:41,欧冠：库尔图瓦封死利物浦 皇马第14次加冕,2021-2022赛季欧洲足坛的压轴大戏——欧洲冠军联赛决赛于28日晚在法国巴黎的法兰西体育场上演，凭借维尼修斯在下半场的进球，西甲皇家马德里队以1:0击败英超利物浦队，获得了队史第14座欧冠冠军奖杯。,皇马 库尔图瓦,https://news.cctv.com/2022/05/29/ARTIU46evYLzywxw0o9T97gt220529.shtml
2022-05-29 06:56:47,太平洋一岛国宣布进入“气候紧急状态”：地球太热了,全球气候变化导致的海平面上升等问题对于太平洋岛国来说是切实的威胁，瓦努阿图便是其中之一。,瓦努阿图 地球 外交部网站 太平洋岛国 决议案 海平面上升 外援 议会 联合国机构,https://news.cctv.com/2022/05/29/ARTIDb2nICjBYRL5TpHAL93Z220529.shtml
2022-05-29 05:53:47,俄罗斯成功试射“锆石”高超音速巡航导弹,俄罗斯国防部28日宣布，俄海军“戈尔什科夫海军元帅”号护卫舰在巴伦支海水域成功试射“锆石”高超音速巡航导弹。,俄罗斯 锆石 高超音速巡航导弹,https://news.cctv.com/2022/05/29/ARTIitoqQ42NOxLe2NIpJxqA220529.shtml
2022-05-28 15:35:20,日本海上保安厅扣押已打捞出海的北海道失事观光船,当地时间28日下午，日本海上保安厅对已打捞出水的北海道知床半岛失事观光船船体进行了现场检查。,观光船 日本海上保安厅,https://news.cctv.com/2022/05/28/ARTIb4OeCJhXAtLPIGcRBIac220528.shtml
2022-05-28 15:33:58,泰国燃油基金再度告急 仅够提供1个月的柴油补贴,泰国政府燃油基金办公室主任维萨表示，目前该国燃油基金的可流动资金仅剩120亿泰铢(约合人民币24亿元)，预计仅能再提供柴油价格补贴1个月。,燃油 柴油价格 补贴,https://news.cctv.com/2022/05/28/ARTIKbZKcoy3RmNFQbDJmEAl220528.shtml
2022-05-28 14:58:56,美疾控：美国8个州10人感染猴痘病毒 已存在社区传播,美国疾病控制和预防中心（CDC）主任罗谢尔·瓦伦斯基在27日的简报会上称，美国已有8个州发现猴痘病例，共有10人感染猴痘病毒。,猴痘病毒 感染 美国疾病,https://news.cctv.com/2022/05/28/ARTIFkLFoaDF5rBb4G44q0Tw220528.shtml
2022-05-28 14:58:22,波兰官员承认难以弥补俄罗斯煤炭缺口 已开始限购,波兰国有资产部副部长皮兹克在议会发言时表示，自从禁止进口俄罗斯煤炭后，波兰煤炭市场情况艰难，当地煤炭企业开始限制煤炭销售。,波兰 煤炭企业,https://news.cctv.com/2022/05/28/ARTISNBwavIXj3R63G6Jkr7V220528.shtml
2022-05-28 14:56:51,普京称俄罗斯愿意帮助克服世界粮食危机,俄罗斯总统普京26日在与意大利总理德拉吉通电话时表示，如果西方制裁解除，俄罗斯准备出口粮食和化肥，以帮助克服世界粮食危机。,俄罗斯 世界粮食 俄罗斯总统普京,https://news.cctv.com/2022/05/28/ARTIbODzaYQNc65nEy2BknYp220528.shtml
2022-05-28 14:56:04,卢拉想让拉美拥有共同货币：“我们不能继续依赖美元”,再次竞选巴西总统的前总统卢拉·达席尔瓦希望在拉美创造一种货币，“因为我们不能继续依赖美元”。他计划创造的是一种非物质化的数字货币“苏尔”（SUR，意为南方），而不是新的纸币和硬币。,货币 苏尔 拉美国家 美元 回声报 SUR 欧元区 外汇储备 非物质化 消息网,https://news.cctv.com/2022/05/28/ARTI8TyLYzPHnXoa0ADQGeDa220528.shtml
2022-05-28 10:38:31,美国财政部：对朝鲜一名个人、一家贸易公司以及两家俄罗斯银行进行制裁,美国财政部表示，制裁的目标是朝鲜大规模杀伤性武器和弹道导弹计划的支持者，以及有意向朝鲜政府提供大量金融服务的外国金融机构。被制裁实体包括朝鲜的高丽航空贸易公司，以及俄罗斯的远东银行和Sputnik银行。,美国财政部 俄罗斯银行 朝鲜政府,https://news.cctv.com/2022/05/28/ARTIGQy5tFAwfYJsE91A3khu220528.shtml
2022-05-28 10:07:13,史上最小遥控步行机器人面世,据5月25日发表在《科学·机器人》杂志上的一项研究，美国西北大学工程师开发出有史以来最小的遥控步行机器人，它以一种小巧可爱的螃蟹形式出现。,微型机器人 科技 创新 美国,https://photo.cctv.com/2022/05/28/PHOAO0j1erC0ibCnk1phmXIj220528.shtml
2022-05-28 09:46:39,韩国：油价大幅上涨,韩国现阶段石油产品价格大幅上涨。截至5月24日，全国平均每升柴油价格超过2000韩元（约合10.6元人民币），每升汽油均价为1995韩元（约合10.57元人民币）。,韩国 加油站 油价 经济 交通,https://photo.cctv.com/2022/05/28/PHOAiqm2Zaz532P0xCIEJIZq220528.shtml
2022-05-28 09:38:22,“缤纷悉尼”灯光音乐节开幕,当地时间5月27日，2022年“活力悉尼”灯光音乐节在澳大利亚悉尼开幕。,澳大利亚 悉尼 灯光音乐节,https://photo.cctv.com/2022/05/28/PHOAbgrIR2xfIUL0CkQjxN21220528.shtml
2022-05-28 09:25:19,美国宾夕法尼亚州两所房屋发生爆炸,当地时间5月26日20时左右，美国宾夕法尼亚州波茨敦市北华盛顿街的两所房屋发生爆炸，造成五人死亡，两人受伤。,美国 宾夕法尼亚州 房屋爆炸,https://photo.cctv.com/2022/05/28/PHOAHSPP9eiSshxRuj6fXvSp220528.shtml
2022-05-28 07:05:30,美国宾夕法尼亚州两所房屋发生爆炸，致5死2伤,当地时间27日，美国宾夕法尼亚州波茨敦市经理贾斯汀·凯勒在新闻发布会上表示，26日20时左右，宾夕法尼亚州波茨敦市北华盛顿街的两所房屋发生爆炸，造成五人死亡，两人受伤。,房屋 发生爆炸 宾夕法尼亚州 请下载 报料 华盛顿街 学校 原创 美国 APP,https://news.cctv.com/2022/05/28/ARTIfoDqBpefsiKgh6HSm2WO220528.shtml
2022-05-28 06:49:21,布林肯对华演讲暗藏玄机，专家建议三招破局,当地时间5月26日，美国国务卿布林肯在乔治华盛顿大学发表对华政策演讲。中美关系专家分析认为，布林肯此番演讲沿袭美国一贯对华态度，借“软化”和“包装”手段掩盖其不可告人的野心，鼓动国内民众，拉拢世界盟友。,布林肯 对华战略 破局 冷战 盟友 外交部发言人 两面性 中美关系 三大支柱,https://news.cctv.com/2022/05/28/ARTILjAj9vbLFKV3BhSfoY9F220528.shtml
2022-05-28 06:31:23,引发众怒！美国军火商用儿童当广告模特 推销突击步枪,美国丹尼尔防务公司被曝曾在网上发布广告，用儿童当模特推销突击步枪。而正是这家军火商生产的突击步枪，酿成了5月24日得州小学的枪击惨案。,引发众怒 军火商 儿童 广告模特,https://news.cctv.com/2022/05/28/ARTIFyvnQod5heDv7lb2CCTB220528.shtml
2022-05-27 15:12:59,西班牙一生物柴油厂爆炸致两人死亡,5月26日，西班牙北部的拉里奥哈自治区一家生物柴油厂发生爆炸，造成两人死亡。,西班牙 生物柴油厂 爆炸事故,https://photo.cctv.com/2022/05/27/PHOAaUAeLfgIcjT49ZZ2Vpyz220527.shtml
2022-05-27 14:27:02,综合消息：多国人士认为中国为世界人权事业发展作出重要贡献,多国专家学者日前在接受新华社记者采访时表示，中国坚持以人民为中心的人权理念，不断推进本国人权事业发展，并积极参与全球人权治理，为世界人权事业发展作出重要贡献。,人权问题 人权理念 人权保障 多国 重要贡献,https://news.cctv.com/2022/05/27/ARTI7TzR3P76Hhmy3DqjsAYh220527.shtml
2022-05-27 11:29:17,韩国前特种兵从乌克兰回国疗伤：擅自赴乌参战被调查,据韩联社报道，擅自赴乌克兰参战的韩国网红“李根大尉”27日回国疗伤，他因涉嫌违反《护照法》，刚入境就在机场遭到警方调查。,韩国 特种兵 乌克兰,https://news.cctv.com/2022/05/27/ARTIzXoCr6dOXUA00tJJ0HVz220527.shtml
2022-05-27 10:44:12,乌克兰大使再次“辱德”：这次，他发了张图“内涵”德国对乌军援,“乌克兰大使再次辱德”——“今日俄罗斯”（RT）以此为题报道称，乌克兰驻德国大使安德烈?梅利尼克当地时间26日发布了一张寓意讽刺的“蜗牛图”——暗示德国援乌武器运送速度太慢。,乌克兰 辱德,https://news.cctv.com/2022/05/27/ARTIrupeOel918hb7npSF6oA220527.shtml
2022-05-27 10:13:44,格鲁吉亚庆祝国家独立日,5月26日，格鲁吉亚举行活动庆祝国家独立日。　,格鲁吉亚 第比利斯 国家独立日,https://photo.cctv.com/2022/05/27/PHOAGlkbKbYwauHjVtdboQta220527.shtml
2022-05-27 09:22:54,美国尤瓦尔迪市民众哀悼枪击事件遇害者,5月26日，在美国得克萨斯州南部尤瓦尔迪市，人们哀悼枪击事件遇害者。,美国 尤瓦尔迪市 哀悼 枪击事件,https://photo.cctv.com/2022/05/27/PHOAQ4xEdD8u9kmNm1QCvJKJ220527.shtml
2022-05-27 07:40:02,印度阿萨姆邦洪水和泥石流造成的死亡人数升至30人,印度国家灾害管理局26日通报，截至当地时间26日傍晚，该国阿萨姆邦因恶劣天气引发的洪水和泥石流已造成30人死亡，其中因洪水死亡25人，山体滑坡造成5人死亡。,印度阿萨姆邦 洪水,https://news.cctv.com/2022/05/27/ARTI54oTJntGUmtlvqpZLzNq220527.shtml
2022-05-27 06:35:29,“聚会门”报告出炉 英国首相领责,英国“聚会门”完整报告25日出炉，曝光首相府和内阁办公室违反防疫禁令组织聚餐且参与者喝到吐等丑态，指出高层必须为这种“风气”承担责任。,约翰逊 英国广播公司 聚会门 英国首相 风气 英国政府 辞职意向 工党 英格兰,https://news.cctv.com/2022/05/27/ARTIx92nFW0lBeCtAZmAQlic220527.shtml
2022-05-27 04:08:51,秘鲁南部发生7.2级地震 暂无人员伤亡财产损失报告,据美国地质勘探局(USGS)网站消息，北京时间5月26日20时02分，秘鲁南部发生7.2级地震，震源深度217.8千米。,秘鲁 地震,https://news.cctv.com/2022/05/27/ARTIsRStwnxfeFCdR8Yd0THT220527.shtml
2022-05-27 04:03:32,普京：俄罗斯无意退出全球经济舞台,据俄罗斯卫星通讯社报道，当地时间26日，俄罗斯总统普京表示，俄罗斯不会退出全球经济舞台。,俄罗斯 全球经济舞台,https://news.cctv.com/2022/05/27/ARTIxZ8vvw6XdePv1lfobJje220527.shtml
2022-05-27 03:58:40,联合国安理会延长对南苏丹的制裁,联合国安理会26日通过第2633号决议，将针对南苏丹的武器禁运和定向制裁措施延长一年至2023年5月31日。,南苏丹 制裁措施,https://news.cctv.com/2022/05/27/ARTIQ7cHCfRsMM9DzqhNSwkn220527.shtml
2022-05-27 03:53:58,匈牙利政府将向金融能源等行业征收超额利润税,匈牙利政府26日宣布今明两年将对金融、能源等行业企业征收总计8000亿福林（1美元约合368福林）的超额利润税，以遏制通货膨胀并为国防开支提供资金。,匈牙利 超额利润税,https://news.cctv.com/2022/05/27/ARTIzNAanMtEoOhggAusQkjD220527.shtml
2022-05-27 03:51:00,南太平洋新喀里多尼亚附近海域发生6.4级地震,南太平洋新喀里多尼亚附近海域27日发生6.4级地震。目前尚无人员伤亡和财产损失报告。,南太平洋 地震,https://news.cctv.com/2022/05/27/ARTIg2CLsJhdOULfLmz81mHJ220527.shtml
2022-05-27 03:46:17,穆迪再次下调2022年印度经济增速预期,国际信用评级机构穆迪26日将2022年印度经济增速预期从此前的9.1%下调至8.8%，同时将2023年该国经济增速预期维持在5.4%。,印度 经济,https://news.cctv.com/2022/05/27/ARTIiB6bDORx5OFkOkDcOPil220527.shtml
2022-05-27 03:39:05,澳大利亚15位知名学者致信澳政府敦促改善对华关系,澳大利亚15位知名学者日前致信澳新任总理安东尼·阿尔巴内塞和外交部长黄英贤，敦促澳政府改善对华关系。,澳大利亚 对华关系,https://news.cctv.com/2022/05/27/ARTIvyREw0NDSBu7qQvxhvJs220527.shtml
2022-05-26 23:44:27,也门亚丁一市场发生炸弹袭击事件至少4人死亡,亚丁消息：也门政府一名官员26日说，也门南部港口城市亚丁的一个市场当天发生炸弹袭击事件，造成至少4人死亡、25人受伤。,也门 炸弹袭击事件,https://news.cctv.com/2022/05/26/ARTIagGVF8CFnffDWNsaoqUc220526.shtml
2022-05-26 20:43:17,俄副外长：欧盟已单方面暂停欧洲毒品监控中心的信息共享,当地时间5月26日，俄罗斯副外长西罗莫洛托夫表示，欧盟已单方面暂停欧洲毒品监控中心与俄方专家的信息共享。他表示，欧盟此举会为涉毒犯罪分子留有可乘之机。,欧盟 监控中心,https://news.cctv.com/2022/05/26/ARTIjYyVX8D1Ds66I14XmMli220526.shtml
2022-05-26 20:39:51,芬兰总理访问基辅,乌克兰总统官方账号当地时间5月26日发布消息称，当天乌克兰总统泽连斯基与到访的芬兰总理桑娜·马林举行了会面。乌方表示感谢芬兰在军事援助和支持乌克兰等方面所做的努力。,基辅 芬兰,https://news.cctv.com/2022/05/26/ARTIQkkOfEWn36okWkZJSQDs220526.shtml
2022-05-26 20:38:03,一船只在突尼斯附近海域倾覆 110名非法移民获救,当地时间5月24日晚，一艘载有非法移民的船只在突尼斯海岸附近发生倾覆。国际移民组织的统计数据显示，2021年有1500多人在该海域死亡或失踪，而今年到目前为止，已有500多人死亡。,非法移民 船只,https://news.cctv.com/2022/05/26/ARTIjsFXgvD2l1SS0I3Jjzfo220526.shtml
2022-05-26 20:31:08,秘鲁发生7.2级地震，震源深度210千米,中国地震台网正式测定：05月26日20时02分在秘鲁（南纬14.85度，西经70.30度）发生7.2级地震，震源深度210千米。,中国地震台网 速报 南纬,https://news.cctv.com/2022/05/26/ARTIvmTwIKeaFvB4gFq70HWa220526.shtml
2022-05-26 19:00:21,伊朗商业楼坍塌事故死亡人数升至19人,伊朗西南部胡齐斯坦省副省长伊赫桑·阿巴斯普尔26日说，该省阿巴丹市日前发生的商业楼坍塌事故造成的死亡人数已升至19人。伊朗有关部门正对这起商业楼坍塌事故展开调查，包括阿巴丹市市长在内的10名涉案嫌疑人已被捕。,坍塌事故 商业楼,https://news.cctv.com/2022/05/26/ARTIgBJRBlJPWyVQKXMkT9lp220526.shtml
2022-05-26 18:58:16,日本北海道知床半岛失事观光船已打捞出海,日本北海道知床半岛失事观光船于当地时间26日18时55分左右打捞出海面。（总台记者 李卫兵）,知床半岛 观光船,https://news.cctv.com/2022/05/26/ARTI5f5y8aL61mdqDfMzDiFz220526.shtml
2022-05-26 17:51:35,美国得州枪击案更多细节曝光 孩子们恐将遭受一生创伤……,综合报道，美国得州罗伯小学枪击案造成21人死亡。当地执法人员披露的最新案件细节显示，事发时，枪手曾反锁教室，然后对在场师生进行扫射。分析称，罗伯小学的学生多数在7岁到10岁，枪击案可能会给他们造成一生的创伤。,枪击案 罗伯小学 创伤,https://news.cctv.com/2022/05/26/ARTIqMM4RFiAYKu4GX0tppeW220526.shtml
2022-05-26 17:36:12,扎哈罗娃：若俄外交部在优兔上的视频被封禁 俄将驱逐西方媒体记者作为回应,当地时间5月26日，俄罗斯外交部发言人扎哈罗娃表示，如果优兔（YouTube）上的俄罗斯外交部例行发布会视频被封禁，俄罗斯将会以驱逐西方国家媒体的记者作为回应。,封禁 俄罗斯,https://news.cctv.com/2022/05/26/ARTIvJHvbHRTREsPlxF9IASB220526.shtml
2022-05-26 17:29:28,加拿大魁北克通过法案保护法语，并限制英语使用,当地时间5月24日下午，加拿大魁北克省议会通过了第96号法案，法案规定对法语实行全面保护。据加拿大通讯社5月24日报道，魁北克省省长、“魁北克未来联盟”领导人弗朗索瓦·勒高（Legault）认为，第96号法案是“温和适度的”。,法案 英语学校,https://news.cctv.com/2022/05/26/ARTIrTOluOYhe9JXbNnF3fjW220526.shtml
2022-05-26 17:25:53,“数”说美国黑人的绝望,两年前的5月25日，美国黑人乔治·弗洛伊德被白人警察杀害，令世界震惊。回顾过去几十年，美国黑人就一直生活在这种深受歧视而又无力扭转悲惨命运的绝望中。让我们通过7组数字来感受美国黑人的这种绝望。,美国 黑人 悲惨命运,https://news.cctv.com/2022/05/26/ARTIKdaqiLgSO4BroO8riWbZ220526.shtml
2022-05-26 17:14:30,南非开普敦市发生中国公民遭绑架案件 领馆提醒中国公民注意防范,近日，南非西开普省开普敦市再次发生中国公民遭绑架案件。驻开普敦总领馆再次郑重提醒旅居领区开普三省中国公民务必高度重视，切实加强安全防范，警惕恶性案件侵害。,中国公民 南非,https://news.cctv.com/2022/05/26/ARTIOZ89jdEzY52ARPu3wQSD220526.shtml
2022-05-26 16:53:10,波音“星际客机”返回地球 成功结束不载人试飞,美国波音公司“星际客机”飞船25日在美国西部新墨西哥州沙漠中成功着陆，宣告前往国际空间站的不载人试飞结束。届时，美国国家航空航天局可用两种航天器运送宇航员前往国际空间站，即“星际客机”和美国太空探索技术公司载人版“龙”飞船。,星际客机 波音公司,https://news.cctv.com/2022/05/26/ARTI4ADYwzBMoQEvMhrtwT13220526.shtml
